transaction_id,customer_id,amount,timestamp,merchant,category,location,device_type,is_fraud
TXN_0010981,CUST_00456,86.39,2026-01-12 22:37:45,Gas Station,travel,"London, UK",mobile,0
TXN_0056300,CUST_00954,18.92,2026-01-07 18:56:49,Walmart,groceries,"New York, US",mobile,0
TXN_0061549,CUST_00125,99.37,2026-01-04 12:35:36,Uber,groceries,"London, UK",pos_terminal,0
TXN_0088401,CUST_00373,147.66,2026-01-03 10:58:39,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0044324,CUST_01021,15.91,2026-01-09 15:30:51,Apple,travel,"New York, US",mobile,0
TXN_0055208,CUST_00996,6.98,2026-02-03 17:04:27,Netflix,travel,"New York, US",mobile,0
TXN_0053528,CUST_01117,60.19,2026-01-18 20:02:23,Walmart,groceries,"New York, US",mobile,0
TXN_0026971,CUST_01265,20.38,2026-02-19 06:51:44,Amazon,travel,"London, UK",mobile,0
TXN_0073218,CUST_01224,23.4,2026-01-19 13:26:54,Gas Station,travel,"New York, US",mobile,0
TXN_0065891,CUST_00880,19.95,2026-01-03 06:45:49,Walmart,retail,"New York, US",mobile,0
TXN_0042222,CUST_00461,32.39,2026-01-14 14:19:49,Gas Station,retail,"London, UK",mobile,0
TXN_0097866,CUST_01479,84.39,2026-01-14 19:14:52,Gas Station,retail,"New York, US",desktop,0
TXN_0012251,CUST_00379,8.09,2026-02-01 06:51:44,Walmart,groceries,"London, UK",mobile,0
TXN_0069437,CUST_00767,28.64,2026-02-15 19:35:22,Uber,travel,"London, UK",desktop,0
TXN_0038433,CUST_00761,49.43,2026-02-01 16:19:36,Uber,groceries,"London, UK",pos_terminal,0
TXN_0040890,CUST_01753,23.31,2026-02-09 19:37:32,Gas Station,groceries,"Mumbai, IN",pos_terminal,0
TXN_0030999,CUST_01400,174.71,2026-02-28 19:02:12,Amazon,entertainment,"Mumbai, IN",mobile,0
TXN_0056146,CUST_00851,19.25,2026-02-10 12:34:25,Walmart,entertainment,"London, UK",mobile,0
TXN_0095414,CUST_01173,132.87,2026-02-27 18:03:36,Apple,retail,"New York, US",desktop,0
TXN_0022156,CUST_01437,10.12,2026-02-21 11:24:02,Uber,travel,"New York, US",mobile,0
TXN_0017614,CUST_01339,42.79,2026-02-12 17:09:59,Netflix,retail,"London, UK",mobile,0
TXN_0056444,CUST_00967,71.2,2026-02-05 09:34:20,Uber,groceries,"Mumbai, IN",desktop,0
TXN_0098400,CUST_00164,33.07,2026-02-16 12:06:12,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0024053,CUST_00414,45.14,2026-02-23 12:24:32,Gas Station,groceries,"London, UK",desktop,0
TXN_0050243,CUST_01998,81.43,2026-02-04 09:57:51,Netflix,travel,"New York, US",mobile,0
TXN_0058999,CUST_00886,40.53,2026-01-21 07:20:40,Gas Station,travel,"New York, US",mobile,0
TXN_0031345,CUST_01078,15.37,2026-01-04 11:11:32,Gas Station,entertainment,"London, UK",mobile,0
TXN_0061242,CUST_01825,54.77,2026-01-07 20:38:08,Gas Station,retail,"Mumbai, IN",desktop,0
TXN_0092530,CUST_01403,16.71,2026-01-18 10:20:13,Uber,entertainment,"London, UK",mobile,0
TXN_0080829,CUST_01599,34.89,2026-02-17 19:12:17,Uber,entertainment,"London, UK",desktop,0
TXN_0051726,CUST_00001,14.66,2026-02-14 11:56:02,Walmart,groceries,"London, UK",desktop,0
TXN_0033880,CUST_00620,26.13,2026-02-05 16:21:10,Gas Station,groceries,"New York, US",mobile,0
TXN_0083007,CUST_01682,65.31,2026-01-24 14:25:26,Apple,groceries,"New York, US",mobile,0
TXN_0073909,CUST_01199,12.61,2026-02-21 09:59:58,Walmart,groceries,"London, UK",pos_terminal,0
TXN_0067247,CUST_01010,147.36,2026-02-14 12:10:49,Walmart,entertainment,"Mumbai, IN",desktop,0
TXN_0088808,CUST_00840,70.6,2026-01-13 11:32:34,Gas Station,entertainment,"Mumbai, IN",desktop,0
TXN_0013122,CUST_01191,7.71,2026-02-16 09:10:20,Amazon,travel,"Mumbai, IN",mobile,0
TXN_0008258,CUST_01348,10.36,2026-01-15 13:30:11,Netflix,groceries,"London, UK",mobile,0
TXN_0093381,CUST_01099,7.81,2026-02-19 13:36:01,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0013915,CUST_00381,56.51,2026-02-13 06:48:23,Amazon,travel,"New York, US",mobile,0
TXN_0030903,CUST_00491,24.19,2026-02-06 11:11:24,Netflix,groceries,"New York, US",desktop,0
TXN_0072859,CUST_01411,8.5,2026-02-12 16:10:01,Uber,entertainment,"New York, US",pos_terminal,0
TXN_0020293,CUST_01181,72.21,2026-01-13 13:11:23,Gas Station,groceries,"London, UK",mobile,0
TXN_0058171,CUST_01188,173.72,2026-01-16 21:05:30,Netflix,travel,"London, UK",mobile,0
TXN_0020950,CUST_00431,19.67,2026-02-03 11:30:40,Netflix,retail,"London, UK",mobile,0
TXN_0036695,CUST_01337,38.92,2026-01-07 21:12:31,Gas Station,retail,"Mumbai, IN",mobile,0
TXN_0008526,CUST_00890,94.28,2026-01-04 14:24:58,Gas Station,entertainment,"New York, US",mobile,0
TXN_0078272,CUST_00670,15.57,2026-01-23 20:40:25,Gas Station,groceries,"New York, US",pos_terminal,0
TXN_0077403,CUST_00119,6.87,2026-02-10 09:41:52,Apple,groceries,"New York, US",desktop,0
TXN_0077652,CUST_00759,25.63,2026-02-27 06:42:54,Amazon,entertainment,"New York, US",desktop,0
TXN_0099837,CUST_00500,1884.31,2026-02-25 01:31:34,Apple,electronics,"Berlin, DE",desktop,1
TXN_0092272,CUST_01251,41.97,2026-01-03 09:54:50,Gas Station,retail,"New York, US",desktop,0
TXN_0029776,CUST_00541,48.42,2026-02-10 14:58:12,Uber,groceries,"New York, US",desktop,0
TXN_0034808,CUST_01624,14.64,2026-01-30 13:46:32,Uber,entertainment,"New York, US",pos_terminal,0
TXN_0016886,CUST_00655,29.91,2026-02-24 12:44:10,Amazon,entertainment,"Mumbai, IN",desktop,0
TXN_0049984,CUST_01083,24.51,2026-02-07 10:26:50,Uber,entertainment,"New York, US",mobile,0
TXN_0062615,CUST_00896,124.15,2026-01-20 20:48:12,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0014229,CUST_01825,22.08,2026-01-17 12:13:27,Walmart,entertainment,"London, UK",mobile,0
TXN_0052177,CUST_00514,285.53,2026-02-25 20:07:47,Apple,travel,"New York, US",mobile,0
TXN_0008029,CUST_00871,111.31,2026-02-11 09:19:33,Netflix,entertainment,"New York, US",pos_terminal,0
TXN_0028922,CUST_00820,33.52,2026-02-20 11:16:18,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0069420,CUST_00676,58.51,2026-01-10 15:00:52,Gas Station,groceries,"London, UK",mobile,0
TXN_0070812,CUST_00287,37.8,2026-02-28 09:10:42,Walmart,groceries,"London, UK",pos_terminal,0
TXN_0034364,CUST_00213,53.65,2026-02-22 10:50:37,Gas Station,groceries,"London, UK",desktop,0
TXN_0043204,CUST_00474,87.55,2026-02-23 07:19:42,Uber,travel,"Mumbai, IN",mobile,0
TXN_0036795,CUST_00733,9.98,2026-01-26 06:08:12,Netflix,retail,"New York, US",desktop,0
TXN_0097027,CUST_00360,23.97,2026-01-16 15:03:36,Walmart,groceries,"New York, US",desktop,0
TXN_0063343,CUST_01101,63.24,2026-01-10 16:27:24,Uber,entertainment,"New York, US",mobile,0
TXN_0036956,CUST_00090,43.01,2026-02-28 12:00:35,Apple,entertainment,"London, UK",mobile,0
TXN_0069229,CUST_01668,130.49,2026-01-15 10:41:14,Walmart,groceries,"Mumbai, IN",desktop,0
TXN_0009424,CUST_01040,45.57,2026-01-24 07:50:43,Netflix,entertainment,"London, UK",desktop,0
TXN_0086001,CUST_00025,25.99,2026-01-27 17:17:18,Gas Station,travel,"London, UK",mobile,0
TXN_0016959,CUST_01567,25.51,2026-01-31 20:49:54,Netflix,travel,"Mumbai, IN",desktop,0
TXN_0021615,CUST_01569,81.84,2026-02-09 17:45:06,Uber,travel,"London, UK",mobile,0
TXN_0061462,CUST_01806,118.77,2026-02-27 17:34:38,Walmart,groceries,"New York, US",desktop,0
TXN_0061774,CUST_00648,26.74,2026-01-14 17:37:36,Apple,groceries,"New York, US",desktop,0
TXN_0086802,CUST_00029,26.49,2026-01-02 06:29:20,Walmart,travel,"London, UK",desktop,0
TXN_0067503,CUST_01435,100.89,2026-02-06 13:55:43,Uber,retail,"New York, US",desktop,0
TXN_0079371,CUST_00538,86.18,2026-02-13 07:50:08,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0034497,CUST_01254,26.67,2026-02-28 14:47:50,Walmart,retail,"New York, US",mobile,0
TXN_0043009,CUST_00880,25.98,2026-02-26 09:18:29,Apple,groceries,"Mumbai, IN",mobile,0
TXN_0091598,CUST_00330,102.92,2026-01-11 07:04:08,Netflix,retail,"London, UK",mobile,0
TXN_0075439,CUST_00616,9.65,2026-02-22 21:48:26,Apple,groceries,"Mumbai, IN",desktop,0
TXN_0029720,CUST_00328,18.67,2026-01-13 10:56:33,Netflix,travel,"London, UK",mobile,0
TXN_0038607,CUST_01536,155.21,2026-01-05 11:55:27,Apple,travel,"Mumbai, IN",desktop,0
TXN_0077127,CUST_01419,62.27,2026-01-06 07:02:53,Amazon,groceries,"Mumbai, IN",mobile,0
TXN_0097088,CUST_01549,37.3,2026-01-25 14:10:56,Amazon,retail,"Mumbai, IN",desktop,0
TXN_0024627,CUST_01938,167.51,2026-02-03 22:48:22,Walmart,entertainment,"Mumbai, IN",mobile,0
TXN_0061815,CUST_00869,54.69,2026-02-17 06:12:07,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0069756,CUST_00236,48.3,2026-02-19 16:23:36,Apple,groceries,"New York, US",mobile,0
TXN_0011931,CUST_00232,81.74,2026-01-05 15:24:42,Netflix,entertainment,"New York, US",mobile,0
TXN_0016161,CUST_00916,69.25,2026-01-02 19:20:24,Apple,travel,"London, UK",desktop,0
TXN_0047440,CUST_01180,42.94,2026-02-08 18:01:41,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0034606,CUST_00469,161.86,2026-01-04 11:53:02,Apple,retail,"Mumbai, IN",mobile,0
TXN_0014107,CUST_01809,52.1,2026-01-07 20:49:40,Uber,groceries,"London, UK",mobile,0
TXN_0090651,CUST_01822,11.87,2026-02-07 06:10:00,Walmart,groceries,"New York, US",desktop,0
TXN_0098435,CUST_01499,42.03,2026-01-09 10:42:58,Uber,travel,"London, UK",pos_terminal,0
TXN_0017503,CUST_00861,51.54,2026-02-08 17:38:22,Gas Station,travel,"Mumbai, IN",desktop,0
TXN_0063486,CUST_01187,20.68,2026-01-05 19:25:06,Walmart,retail,"Mumbai, IN",desktop,0
TXN_0033076,CUST_01163,7.21,2026-01-13 15:43:22,Netflix,travel,"Mumbai, IN",mobile,0
TXN_0079809,CUST_00999,55.34,2026-01-10 14:01:26,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0090791,CUST_01561,13.94,2026-02-04 16:13:16,Uber,entertainment,"New York, US",pos_terminal,0
TXN_0093365,CUST_01421,46.61,2026-01-11 13:10:48,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0018293,CUST_01591,60.07,2026-03-01 16:42:50,Amazon,entertainment,"Mumbai, IN",mobile,0
TXN_0043850,CUST_00391,107.0,2026-01-09 16:56:16,Uber,retail,"New York, US",mobile,0
TXN_0035068,CUST_00913,14.19,2026-01-05 17:14:13,Walmart,groceries,"London, UK",mobile,0
TXN_0061393,CUST_00066,47.2,2026-01-29 11:30:29,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0027382,CUST_00630,53.32,2026-01-29 07:42:27,Netflix,entertainment,"London, UK",pos_terminal,0
TXN_0085414,CUST_01774,11.62,2026-01-12 06:13:02,Uber,retail,"Mumbai, IN",pos_terminal,0
TXN_0013798,CUST_01424,7.56,2026-02-12 08:09:08,Apple,groceries,"London, UK",mobile,0
TXN_0001729,CUST_01078,41.43,2026-02-05 15:16:59,Amazon,travel,"Mumbai, IN",desktop,0
TXN_0066101,CUST_00870,42.24,2026-01-20 14:04:50,Netflix,travel,"Mumbai, IN",desktop,0
TXN_0007678,CUST_01107,35.08,2026-01-14 18:25:33,Amazon,groceries,"Mumbai, IN",desktop,0
TXN_0073315,CUST_01086,51.94,2026-01-16 13:52:29,Gas Station,entertainment,"London, UK",desktop,0
TXN_0069696,CUST_00322,33.6,2026-01-08 15:22:08,Gas Station,groceries,"Mumbai, IN",desktop,0
TXN_0005439,CUST_01516,13.69,2026-02-17 18:38:52,Netflix,travel,"New York, US",mobile,0
TXN_0073381,CUST_01993,123.93,2026-01-21 22:06:17,Amazon,travel,"Mumbai, IN",desktop,0
TXN_0034591,CUST_00012,26.76,2026-02-03 19:42:19,Apple,retail,"Mumbai, IN",mobile,0
TXN_0008453,CUST_00844,56.4,2026-01-21 07:00:42,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0006235,CUST_00314,11.81,2026-01-20 20:22:10,Apple,travel,"New York, US",mobile,0
TXN_0056580,CUST_01218,48.5,2026-02-25 09:43:56,Netflix,travel,"London, UK",mobile,0
TXN_0044069,CUST_01278,50.12,2026-02-11 18:16:27,Apple,entertainment,"New York, US",mobile,0
TXN_0073662,CUST_01536,30.66,2026-01-05 13:54:56,Walmart,travel,"London, UK",desktop,0
TXN_0018242,CUST_01606,95.84,2026-01-02 16:31:31,Amazon,retail,"Mumbai, IN",pos_terminal,0
TXN_0072560,CUST_01474,33.9,2026-02-20 12:38:53,Uber,retail,"New York, US",mobile,0
TXN_0011373,CUST_00031,90.5,2026-01-16 10:13:54,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0053068,CUST_01664,61.22,2026-01-27 07:15:57,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0054397,CUST_00742,44.57,2026-01-21 13:55:42,Netflix,travel,"Mumbai, IN",mobile,0
TXN_0060744,CUST_01547,33.06,2026-01-07 06:20:44,Gas Station,groceries,"London, UK",mobile,0
TXN_0004233,CUST_01954,15.1,2026-02-03 15:14:47,Walmart,retail,"New York, US",mobile,0
TXN_0066150,CUST_01707,9.59,2026-02-08 14:25:30,Walmart,entertainment,"Mumbai, IN",desktop,0
TXN_0000227,CUST_00646,57.3,2026-02-27 12:14:43,Apple,entertainment,"New York, US",desktop,0
TXN_0038051,CUST_01730,129.86,2026-01-02 12:08:05,Apple,retail,"Mumbai, IN",mobile,0
TXN_0075831,CUST_01444,116.94,2026-02-02 17:05:12,Walmart,groceries,"Mumbai, IN",mobile,0
TXN_0011713,CUST_00341,29.34,2026-02-12 12:12:04,Uber,entertainment,"Mumbai, IN",mobile,0
TXN_0089799,CUST_01005,69.06,2026-01-17 08:04:52,Walmart,travel,"London, UK",mobile,0
TXN_0084722,CUST_01840,146.63,2026-01-03 15:16:34,Amazon,travel,"New York, US",mobile,0
TXN_0011651,CUST_01429,72.52,2026-01-27 10:31:03,Walmart,groceries,"London, UK",desktop,0
TXN_0063793,CUST_00816,6.02,2026-01-31 15:57:52,Gas Station,retail,"Mumbai, IN",mobile,0
TXN_0018332,CUST_00104,49.64,2026-01-17 20:43:03,Uber,groceries,"New York, US",desktop,0
TXN_0059465,CUST_01795,18.68,2026-01-25 21:26:29,Gas Station,entertainment,"Mumbai, IN",desktop,0
TXN_0031839,CUST_00870,7.23,2026-01-29 12:26:48,Apple,retail,"New York, US",desktop,0
TXN_0035888,CUST_01247,31.67,2026-02-25 11:12:26,Netflix,travel,"London, UK",mobile,0
TXN_0070558,CUST_00123,19.96,2026-02-12 17:07:47,Apple,groceries,"London, UK",mobile,0
TXN_0068842,CUST_00739,29.63,2026-01-12 08:38:55,Uber,retail,"London, UK",desktop,0
TXN_0044300,CUST_00723,12.46,2026-01-14 08:13:10,Gas Station,entertainment,"London, UK",pos_terminal,0
TXN_0039432,CUST_01451,104.12,2026-01-24 15:19:05,Gas Station,groceries,"New York, US",desktop,0
TXN_0071758,CUST_01424,130.35,2026-02-05 07:26:20,Amazon,groceries,"London, UK",mobile,0
TXN_0051267,CUST_00544,14.12,2026-02-24 15:31:57,Netflix,retail,"Mumbai, IN",desktop,0
TXN_0049809,CUST_00652,33.97,2026-02-20 13:33:22,Amazon,groceries,"London, UK",desktop,0
TXN_0086689,CUST_01147,147.96,2026-01-21 06:27:24,Apple,travel,"New York, US",mobile,0
TXN_0061005,CUST_00304,77.39,2026-02-17 09:04:51,Uber,retail,"Mumbai, IN",mobile,0
TXN_0060771,CUST_00439,47.32,2026-02-25 20:14:44,Netflix,entertainment,"Mumbai, IN",pos_terminal,0
TXN_0000088,CUST_01586,114.19,2026-01-30 16:36:45,Apple,entertainment,"London, UK",desktop,0
TXN_0077204,CUST_00395,7.36,2026-01-18 06:57:44,Apple,travel,"Mumbai, IN",pos_terminal,0
TXN_0051988,CUST_00900,43.58,2026-01-02 07:28:20,Netflix,travel,"London, UK",mobile,0
TXN_0082150,CUST_00987,221.95,2026-02-11 13:33:11,Uber,travel,"London, UK",desktop,0
TXN_0043734,CUST_01057,79.52,2026-01-19 07:49:26,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0095182,CUST_01388,104.19,2026-02-23 17:27:03,Uber,entertainment,"New York, US",desktop,0
TXN_0088477,CUST_00436,74.69,2026-01-31 21:49:24,Apple,entertainment,"London, UK",mobile,0
TXN_0062006,CUST_00971,29.53,2026-01-29 20:05:34,Walmart,retail,"New York, US",desktop,0
TXN_0030884,CUST_01913,78.28,2026-01-28 06:43:57,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0050767,CUST_01974,27.1,2026-02-10 18:00:28,Netflix,travel,"London, UK",desktop,0
TXN_0074956,CUST_01570,113.33,2026-01-14 14:06:55,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0012751,CUST_00805,65.85,2026-01-11 12:06:45,Amazon,travel,"London, UK",desktop,0
TXN_0036507,CUST_01531,8.34,2026-02-21 13:58:02,Uber,groceries,"New York, US",pos_terminal,0
TXN_0009938,CUST_01610,99.37,2026-02-19 06:19:41,Apple,groceries,"London, UK",mobile,0
TXN_0018374,CUST_01238,8.83,2026-01-29 09:31:11,Netflix,groceries,"New York, US",pos_terminal,0
TXN_0092221,CUST_01804,59.46,2026-01-05 19:44:31,Amazon,groceries,"Mumbai, IN",mobile,0
TXN_0090730,CUST_01932,23.89,2026-02-26 19:02:35,Walmart,entertainment,"New York, US",mobile,0
TXN_0012397,CUST_00855,51.07,2026-02-02 07:15:07,Uber,travel,"New York, US",mobile,0
TXN_0094922,CUST_01046,17.87,2026-01-29 19:47:52,Netflix,entertainment,"Mumbai, IN",desktop,0
TXN_0033802,CUST_00965,88.03,2026-01-08 10:36:56,Walmart,groceries,"Mumbai, IN",desktop,0
TXN_0001231,CUST_00666,119.21,2026-02-15 15:46:24,Uber,groceries,"London, UK",pos_terminal,0
TXN_0020335,CUST_01016,21.01,2026-01-12 12:33:39,Uber,entertainment,"New York, US",mobile,0
TXN_0078044,CUST_00273,67.64,2026-01-12 22:36:09,Amazon,travel,"London, UK",mobile,0
TXN_0040351,CUST_00846,10.06,2026-01-23 22:53:17,Apple,travel,"London, UK",desktop,0
TXN_0050863,CUST_01871,24.22,2026-03-01 19:21:50,Walmart,groceries,"New York, US",mobile,0
TXN_0065410,CUST_01240,24.04,2026-01-21 08:20:54,Gas Station,retail,"London, UK",mobile,0
TXN_0098466,CUST_01572,14.91,2026-02-25 09:37:28,Netflix,retail,"London, UK",desktop,0
TXN_0083943,CUST_01903,51.62,2026-02-01 09:39:48,Uber,groceries,"London, UK",desktop,0
TXN_0035641,CUST_00031,53.54,2026-01-25 06:39:28,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0076610,CUST_00622,33.2,2026-02-17 06:41:58,Uber,groceries,"London, UK",mobile,0
TXN_0001046,CUST_00997,43.75,2026-01-09 22:57:35,Netflix,entertainment,"London, UK",mobile,0
TXN_0097796,CUST_01131,48.12,2026-02-06 22:36:18,Amazon,groceries,"New York, US",mobile,0
TXN_0005938,CUST_00681,23.55,2026-01-30 19:27:26,Uber,entertainment,"London, UK",mobile,0
TXN_0057688,CUST_01919,22.9,2026-01-19 14:16:22,Walmart,travel,"Mumbai, IN",mobile,0
TXN_0007896,CUST_00288,24.66,2026-01-22 21:31:43,Netflix,entertainment,"New York, US",desktop,0
TXN_0087485,CUST_00776,32.77,2026-02-16 11:08:16,Gas Station,entertainment,"Mumbai, IN",mobile,0
TXN_0017571,CUST_01614,20.96,2026-02-14 14:47:59,Amazon,retail,"New York, US",mobile,0
TXN_0053065,CUST_01038,32.99,2026-02-22 15:48:34,Amazon,groceries,"Mumbai, IN",desktop,0
TXN_0011142,CUST_00978,38.47,2026-01-18 14:23:52,Amazon,travel,"Mumbai, IN",desktop,0
TXN_0096937,CUST_00140,33.74,2026-01-26 13:37:43,Apple,groceries,"New York, US",desktop,0
TXN_0050491,CUST_00472,37.72,2026-01-19 17:11:21,Gas Station,travel,"London, UK",mobile,0
TXN_0033223,CUST_00592,41.01,2026-01-26 12:10:55,Uber,retail,"Mumbai, IN",mobile,0
TXN_0082507,CUST_01338,43.84,2026-02-25 22:02:22,Walmart,retail,"London, UK",mobile,0
TXN_0036297,CUST_00771,16.8,2026-01-24 10:09:39,Uber,entertainment,"New York, US",desktop,0
TXN_0067925,CUST_01460,66.3,2026-02-15 18:38:18,Uber,retail,"New York, US",mobile,0
TXN_0094405,CUST_00199,10.56,2026-01-28 10:34:48,Netflix,entertainment,"Mumbai, IN",mobile,0
TXN_0084993,CUST_01973,32.2,2026-01-09 19:03:13,Walmart,retail,"London, UK",desktop,0
TXN_0062123,CUST_00207,57.62,2026-01-04 15:08:40,Apple,travel,"Mumbai, IN",mobile,0
TXN_0065744,CUST_00010,117.72,2026-01-19 16:24:20,Walmart,travel,"New York, US",mobile,0
TXN_0040247,CUST_00834,39.87,2026-02-09 11:38:20,Walmart,entertainment,"Mumbai, IN",mobile,0
TXN_0016362,CUST_00583,74.28,2026-01-19 06:38:31,Uber,entertainment,"London, UK",desktop,0
TXN_0055939,CUST_00190,7.22,2026-01-09 10:13:09,Walmart,entertainment,"New York, US",mobile,0
TXN_0028675,CUST_01915,120.42,2026-01-07 09:35:29,Amazon,travel,"London, UK",mobile,0
TXN_0023958,CUST_01694,37.29,2026-02-12 09:23:16,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0007859,CUST_01033,14.23,2026-01-09 17:12:22,Amazon,travel,"New York, US",mobile,0
TXN_0094213,CUST_01429,100.32,2026-01-20 06:05:23,Gas Station,entertainment,"New York, US",pos_terminal,0
TXN_0063352,CUST_01062,11.78,2026-02-09 22:34:20,Amazon,entertainment,"London, UK",mobile,0
TXN_0050199,CUST_00411,19.85,2026-02-27 08:49:56,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0055239,CUST_01231,32.03,2026-01-07 12:10:41,Amazon,groceries,"London, UK",mobile,0
TXN_0098341,CUST_01100,37.92,2026-01-31 09:32:39,Amazon,entertainment,"London, UK",mobile,0
TXN_0013706,CUST_00922,33.49,2026-01-12 06:50:20,Gas Station,entertainment,"New York, US",mobile,0
TXN_0013580,CUST_01327,12.43,2026-01-18 08:26:02,Gas Station,groceries,"New York, US",mobile,0
TXN_0034571,CUST_00397,50.06,2026-01-01 12:40:07,Walmart,groceries,"New York, US",pos_terminal,0
TXN_0093622,CUST_00195,28.04,2026-02-19 22:56:17,Walmart,retail,"Mumbai, IN",pos_terminal,0
TXN_0002105,CUST_00964,26.39,2026-01-07 11:28:19,Apple,retail,"New York, US",mobile,0
TXN_0074361,CUST_00403,14.86,2026-02-11 06:02:59,Amazon,travel,"Mumbai, IN",pos_terminal,0
TXN_0085889,CUST_01262,10.03,2026-02-08 12:52:08,Amazon,travel,"Mumbai, IN",desktop,0
TXN_0099907,CUST_00871,1828.96,2026-02-04 03:16:29,Apple,travel,"Berlin, DE",desktop,1
TXN_0056430,CUST_01935,18.84,2026-01-25 21:32:52,Netflix,retail,"Mumbai, IN",mobile,0
TXN_0086503,CUST_01033,5.56,2026-02-12 18:10:27,Gas Station,groceries,"New York, US",pos_terminal,0
TXN_0012470,CUST_01413,15.69,2026-01-19 09:48:59,Gas Station,groceries,"Mumbai, IN",mobile,0
TXN_0014779,CUST_01055,15.89,2026-02-05 14:02:16,Uber,retail,"Mumbai, IN",desktop,0
TXN_0027544,CUST_01642,13.77,2026-01-29 18:19:08,Netflix,groceries,"London, UK",desktop,0
TXN_0097977,CUST_01827,46.34,2026-01-27 06:55:51,Amazon,groceries,"Mumbai, IN",mobile,0
TXN_0046123,CUST_01603,61.32,2026-01-14 10:49:41,Walmart,retail,"Mumbai, IN",desktop,0
TXN_0049369,CUST_00082,21.93,2026-02-08 22:56:13,Walmart,entertainment,"New York, US",mobile,0
TXN_0001333,CUST_01871,57.67,2026-02-10 09:28:34,Uber,travel,"London, UK",desktop,0
TXN_0002361,CUST_00516,22.18,2026-02-17 21:44:19,Apple,retail,"Mumbai, IN",mobile,0
TXN_0082418,CUST_00366,43.57,2026-01-18 16:18:25,Netflix,retail,"New York, US",desktop,0
TXN_0045149,CUST_01520,57.87,2026-02-05 08:52:24,Netflix,groceries,"Mumbai, IN",mobile,0
TXN_0007842,CUST_01892,34.78,2026-01-19 17:10:32,Amazon,travel,"Mumbai, IN",mobile,0
TXN_0086291,CUST_00039,36.64,2026-01-21 17:42:26,Uber,entertainment,"London, UK",mobile,0
TXN_0036035,CUST_01122,35.83,2026-01-14 12:34:44,Netflix,retail,"New York, US",mobile,0
TXN_0018146,CUST_01647,50.59,2026-01-29 22:06:45,Apple,retail,"New York, US",mobile,0
TXN_0070746,CUST_00816,93.53,2026-01-16 21:19:37,Gas Station,travel,"Mumbai, IN",mobile,0
TXN_0078804,CUST_00948,5.94,2026-01-07 14:52:56,Amazon,travel,"New York, US",mobile,0
TXN_0094236,CUST_01922,66.98,2026-01-17 13:10:29,Uber,travel,"New York, US",mobile,0
TXN_0052491,CUST_01227,5.4,2026-01-25 06:49:16,Amazon,retail,"New York, US",mobile,0
TXN_0088895,CUST_00445,21.4,2026-02-11 20:42:12,Uber,groceries,"Mumbai, IN",mobile,0
TXN_0059269,CUST_00514,36.99,2026-02-05 08:32:27,Walmart,retail,"New York, US",desktop,0
TXN_0019663,CUST_01188,297.93,2026-01-22 15:36:12,Apple,groceries,"New York, US",mobile,0
TXN_0049826,CUST_00374,46.34,2026-02-04 18:25:49,Apple,groceries,"New York, US",mobile,0
